Date,Symbol,Maturity,Strike,Bid Price,Bid Size ,Ask Price,Ask Size ,Undl Price
4/29/2024,IWM,5/3/2024,255,0,0,0.01,3312,199.96
4/29/2024,IWM,5/3/2024,260,0,0,0.01,2978,199.96
4/29/2024,IWM,5/3/2024,265,0,0,0.01,3652,199.96
4/29/2024,IWM,5/3/2024,270,0,0,0.01,3553,199.96
4/29/2024,IWM,5/3/2024,275,0,0,0.01,3219,199.96
4/29/2024,IWM,5/3/2024,280,0,0,0.01,2884,199.96
4/29/2024,IWM,5/3/2024,285,0,0,0.01,2550,199.96
4/29/2024,IWM,5/3/2024,290,0,0,0.01,2215,199.96
4/29/2024,IWM,5/3/2024,295,0,0,0.01,1881,199.96
4/29/2024,IWM,5/3/2024,300,0,0,0.01,1547,199.96
4/29/2024,IWM,5/6/2024,200,2.3,201,2.32,1266,199.96
4/29/2024,IWM,5/6/2024,201,1.81,202,1.84,1272,199.96
4/29/2024,IWM,5/6/2024,202,1.4,1249,1.43,514,199.96
4/29/2024,IWM,5/6/2024,203,1.06,1012,1.09,1646,199.96
4/29/2024,IWM,5/6/2024,204,0.78,968,0.81,1876,199.96
4/29/2024,IWM,5/6/2024,205,0.56,1003,0.57,2431,199.96
4/29/2024,IWM,5/6/2024,206,0.39,488,0.41,2148,199.96
4/29/2024,IWM,5/6/2024,207,0.27,1315,0.29,2061,199.96
4/29/2024,IWM,5/6/2024,208,0.18,2688,0.2,1721,199.96
4/29/2024,IWM,5/6/2024,209,0.13,2879,0.14,2811,199.96
4/29/2024,IWM,5/6/2024,210,0.08,1562,0.09,229,199.96
4/29/2024,IWM,5/6/2024,211,0.06,1529,0.07,376,199.96
4/29/2024,IWM,5/6/2024,212,0.04,1290,0.05,648,199.96
4/29/2024,IWM,5/6/2024,213,0.03,2695,0.04,2772,199.96
4/29/2024,IWM,5/6/2024,214,0.02,2981,0.03,1954,199.96
4/29/2024,IWM,5/6/2024,215,0.02,860,0.03,528,199.96
4/29/2024,IWM,5/6/2024,216,0.01,2215,0.02,2709,199.96
4/29/2024,IWM,5/6/2024,217,0.01,1312,0.02,3261,199.96
4/29/2024,IWM,5/6/2024,218,0.01,1656,0.02,1082,199.96
4/29/2024,IWM,5/6/2024,219,0.01,843,0.02,814,199.96
4/29/2024,IWM,5/6/2024,220,0,0,0.01,812,199.96
4/29/2024,IWM,5/6/2024,221,0,0,0.01,778,199.96
4/29/2024,IWM,5/6/2024,222,0,0,0.01,949,199.96
4/29/2024,IWM,5/6/2024,223,0,0,0.01,1240,199.96
4/29/2024,IWM,5/6/2024,230,0,0,0.01,187,199.96
4/29/2024,IWM,5/6/2024,240,0,0,0.01,605,199.96
4/29/2024,IWM,5/7/2024,200,2.44,478,2.48,678,199.96
4/29/2024,IWM,5/7/2024,201,1.96,480,2,681,199.96
4/29/2024,IWM,5/7/2024,202,1.55,896,1.58,2053,199.96
4/29/2024,IWM,5/7/2024,203,1.2,499,1.23,1312,199.96
4/29/2024,IWM,5/7/2024,204,0.91,1282,0.94,1213,199.96
4/29/2024,IWM,5/7/2024,205,0.67,219,0.7,1133,199.96
4/29/2024,IWM,5/7/2024,206,0.49,709,0.51,2070,199.96
4/29/2024,IWM,5/7/2024,207,0.35,1257,0.36,1553,199.96
4/29/2024,IWM,5/7/2024,208,0.24,895,0.26,2163,199.96
4/29/2024,IWM,5/7/2024,209,0.17,2200,0.18,1102,199.96
4/29/2024,IWM,5/7/2024,210,0.12,1399,0.13,4023,199.96
4/29/2024,IWM,5/7/2024,211,0.08,1688,0.09,2648,199.96
4/29/2024,IWM,5/7/2024,212,0.06,2846,0.07,2162,199.96
4/29/2024,IWM,5/7/2024,213,0.04,1909,0.05,1973,199.96
4/29/2024,IWM,5/7/2024,214,0.03,1151,0.04,2616,199.96
4/29/2024,IWM,5/7/2024,215,0.02,1502,0.03,2220,199.96
4/29/2024,IWM,5/7/2024,220,0.01,57,0.02,1072,199.96
4/29/2024,IWM,5/7/2024,230,0,0,0.01,1008,199.96
4/29/2024,IWM,5/7/2024,240,0,0,0.01,120,199.96
4/29/2024,IWM,5/8/2024,200,2.59,1307,2.63,952,199.96
4/29/2024,IWM,5/8/2024,201,2.1,1313,2.14,957,199.96
4/29/2024,IWM,5/8/2024,202,1.68,1488,1.72,1485,199.96
4/29/2024,IWM,5/8/2024,203,1.32,1670,1.36,1443,199.96
4/29/2024,IWM,5/8/2024,204,1.02,1852,1.05,1552,199.96
4/29/2024,IWM,5/8/2024,205,0.77,678,0.8,1340,199.96
4/29/2024,IWM,5/8/2024,206,0.58,1181,0.6,1758,199.96
4/29/2024,IWM,5/8/2024,207,0.42,546,0.44,2058,199.96
4/29/2024,IWM,5/8/2024,208,0.3,569,0.32,1484,199.96
4/29/2024,IWM,5/8/2024,209,0.22,513,0.23,1505,199.96
4/29/2024,IWM,5/8/2024,210,0.16,1284,0.17,1247,199.96
4/29/2024,IWM,5/8/2024,211,0.1,592,0.13,738,199.96
4/29/2024,IWM,5/8/2024,212,0.08,807,0.09,1166,199.96
4/29/2024,IWM,5/8/2024,213,0.06,1175,0.07,2882,199.96
4/29/2024,IWM,5/8/2024,214,0.04,1014,0.05,2832,199.96
4/29/2024,IWM,5/8/2024,215,0.03,1164,0.04,1416,199.96
4/29/2024,IWM,5/8/2024,220,0.01,973,0.02,126,199.96
4/29/2024,IWM,5/8/2024,230,0,0,0.01,101,199.96
4/29/2024,IWM,5/8/2024,240,0,0,0.01,97,199.96
4/29/2024,IWM,5/8/2024,250,0,0,0.01,92,199.96
4/29/2024,IWM,5/9/2024,200,2.76,849,2.81,840,199.96
4/29/2024,IWM,5/9/2024,201,2.27,853,2.31,844,199.96
4/29/2024,IWM,5/9/2024,202,1.84,614,1.88,599,199.96
4/29/2024,IWM,5/9/2024,203,1.47,719,1.5,809,199.96
4/29/2024,IWM,5/9/2024,204,1.15,1220,1.18,796,199.96
4/29/2024,IWM,5/9/2024,205,0.89,89,0.92,641,199.96
4/29/2024,IWM,5/9/2024,206,0.67,673,0.7,740,199.96
4/29/2024,IWM,5/9/2024,207,0.5,1725,0.53,262,199.96
4/29/2024,IWM,5/9/2024,208,0.37,50,0.39,2160,199.96
4/29/2024,IWM,5/9/2024,209,0.27,2871,0.29,1115,199.96
4/29/2024,IWM,5/9/2024,210,0.2,1054,0.22,2291,199.96
4/29/2024,IWM,5/9/2024,211,0.15,1300,0.16,1003,199.96
4/29/2024,IWM,5/9/2024,212,0.1,628,0.12,1896,199.96
4/29/2024,IWM,5/9/2024,213,0.08,208,0.09,1727,199.96
4/29/2024,IWM,5/9/2024,214,0.06,1729,0.07,1840,199.96
4/29/2024,IWM,5/9/2024,215,0.04,1281,0.06,1581,199.96
4/29/2024,IWM,5/9/2024,220,0.01,1888,0.03,1920,199.96
4/29/2024,IWM,5/9/2024,230,0,0,0.01,977,199.96
4/29/2024,IWM,5/9/2024,240,0,0,0.01,1446,199.96
4/29/2024,IWM,5/9/2024,250,0,0,0.01,506,199.96
4/29/2024,IWM,5/10/2024,200,2.9,959,2.94,953,199.96
4/29/2024,IWM,5/10/2024,201,2.41,964,2.44,958,199.96
4/29/2024,IWM,5/10/2024,202,1.97,826,2.01,849,199.96
4/29/2024,IWM,5/10/2024,202.5,1.77,813,1.81,943,199.96
4/29/2024,IWM,5/10/2024,203,1.59,805,1.62,1006,199.96
4/29/2024,IWM,5/10/2024,204,1.26,1276,1.29,992,199.96
4/29/2024,IWM,5/10/2024,205,0.99,511,1.02,977,199.96
4/29/2024,IWM,5/10/2024,206,0.76,687,0.79,913,199.96
4/29/2024,IWM,5/10/2024,207,0.58,1437,0.6,758,199.96
4/29/2024,IWM,5/10/2024,207.5,0.5,796,0.53,1500,199.96
4/29/2024,IWM,5/10/2024,208,0.44,369,0.46,1994,199.96
4/29/2024,IWM,5/10/2024,209,0.33,2030,0.34,1284,199.96
4/29/2024,IWM,5/10/2024,210,0.25,1119,0.26,1972,199.96
4/29/2024,IWM,5/10/2024,211,0.18,1300,0.2,1142,199.96
4/29/2024,IWM,5/10/2024,212,0.14,784,0.15,1909,199.96
4/29/2024,IWM,5/10/2024,212.5,0.12,715,0.13,1807,199.96
4/29/2024,IWM,5/10/2024,213,0.1,669,0.12,1739,199.96
4/29/2024,IWM,5/10/2024,214,0.07,1740,0.09,1852,199.96
4/29/2024,IWM,5/10/2024,215,0.06,1290,0.07,1592,199.96
4/29/2024,IWM,5/10/2024,216,0.05,2493,0.06,2020,199.96
4/29/2024,IWM,5/10/2024,217,0.04,2262,0.05,2060,199.96
4/29/2024,IWM,5/10/2024,217.5,0.03,2507,0.04,2008,199.96
4/29/2024,IWM,5/10/2024,218,0.03,2671,0.04,1973,199.96
4/29/2024,IWM,5/10/2024,219,0.02,921,0.03,546,199.96
4/29/2024,IWM,5/10/2024,220,0.02,1901,0.03,1933,199.96
4/29/2024,IWM,5/10/2024,221,0.02,2375,0.03,1327,199.96
4/29/2024,IWM,5/10/2024,222,0.01,1136,0.02,2197,199.96
4/29/2024,IWM,5/10/2024,222.5,0.01,1161,0.02,1216,199.96
4/29/2024,IWM,5/10/2024,225,0.01,734,0.02,901,199.96
4/29/2024,IWM,5/10/2024,230,0,0,0.01,984,199.96
4/29/2024,IWM,5/10/2024,235,0,0,0.01,1634,199.96
4/29/2024,IWM,5/10/2024,240,0,0,0.01,1456,199.96
4/29/2024,IWM,5/10/2024,245,0,0,0.01,370,199.96
4/29/2024,IWM,5/10/2024,250,0,0,0.01,509,199.96
4/29/2024,IWM,5/10/2024,255,0,0,0.01,577,199.96
4/29/2024,IWM,5/10/2024,260,0,0,0.01,577,199.96
4/29/2024,IWM,5/10/2024,265,0,0,0.01,577,199.96
4/29/2024,IWM,5/10/2024,270,0,0,0.01,535,199.96
4/29/2024,IWM,5/10/2024,275,0,0,0.01,482,199.96
4/29/2024,IWM,5/10/2024,280,0,0,0.01,429,199.96
4/29/2024,IWM,5/10/2024,285,0,0,0.01,377,199.96
4/29/2024,IWM,5/13/2024,200,3.04,1179,3.09,1180,199.96
4/29/2024,IWM,5/13/2024,201,2.54,1185,2.59,1186,199.96
4/29/2024,IWM,5/13/2024,202,2.1,1250,2.15,1349,199.96
4/29/2024,IWM,5/13/2024,203,1.71,978,1.76,1399,199.96
4/29/2024,IWM,5/13/2024,204,1.38,1387,1.42,1385,199.96
4/29/2024,IWM,5/13/2024,205,1.09,1354,1.13,1648,199.96
4/29/2024,IWM,5/13/2024,206,0.86,716,0.89,1258,199.96
4/29/2024,IWM,5/13/2024,207,0.66,861,0.69,1751,199.96
4/29/2024,IWM,5/13/2024,210,0.29,1250,0.31,1334,199.96
4/29/2024,IWM,5/13/2024,220,0.02,1931,0.04,1964,199.96
4/29/2024,IWM,5/13/2024,230,0,0,0.01,999,199.96
4/29/2024,IWM,5/13/2024,240,0,0,0.01,1480,199.96
4/29/2024,IWM,5/13/2024,250,0,0,0.01,518,199.96
4/30/2024,IWM,5/1/2024,196,1.27,1690,1.31,3,195.9
4/30/2024,IWM,5/1/2024,197,0.86,1420,0.94,151,195.9
4/30/2024,IWM,5/1/2024,198,0.57,924,0.61,596,195.9
4/30/2024,IWM,5/1/2024,199,0.33,3228,0.38,579,195.9
4/30/2024,IWM,5/1/2024,200,0.19,3485,0.23,2523,195.9
4/30/2024,IWM,5/1/2024,201,0.1,7203,0.13,1945,195.9
4/30/2024,IWM,5/1/2024,202,0.05,7439,0.07,5862,195.9
4/30/2024,IWM,5/1/2024,203,0.02,5849,0.04,8142,195.9
4/30/2024,IWM,5/1/2024,204,0.01,8849,0.02,4576,195.9
4/30/2024,IWM,5/1/2024,205,0,0,0.02,11095,195.9
4/30/2024,IWM,5/1/2024,206,0,0,0.01,10524,195.9
4/30/2024,IWM,5/1/2024,207,0,0,0.01,7258,195.9
4/30/2024,IWM,5/1/2024,208,0,0,0.01,1091,195.9
4/30/2024,IWM,5/1/2024,209,0,0,0.01,1043,195.9
4/30/2024,IWM,5/1/2024,210,0,0,0.01,1741,195.9
4/30/2024,IWM,5/1/2024,211,0,0,0.01,2273,195.9
4/30/2024,IWM,5/1/2024,212,0,0,0.01,2270,195.9
4/30/2024,IWM,5/1/2024,213,0,0,0.01,2257,195.9
4/30/2024,IWM,5/1/2024,214,0,0,0.01,2155,195.9
4/30/2024,IWM,5/1/2024,215,0,0,0.01,2560,195.9
4/30/2024,IWM,5/1/2024,216,0,0,0.01,3375,195.9
4/30/2024,IWM,5/1/2024,217,0,0,0.01,2963,195.9
4/30/2024,IWM,5/1/2024,218,0,0,0.01,2658,195.9
4/30/2024,IWM,5/1/2024,219,0,0,0.01,2658,195.9
4/30/2024,IWM,5/1/2024,220,0,0,0.01,2658,195.9
4/30/2024,IWM,5/1/2024,221,0,0,0.01,2658,195.9
4/30/2024,IWM,5/1/2024,222,0,0,0.01,2621,195.9
4/30/2024,IWM,5/1/2024,223,0,0,0.01,2596,195.9
4/30/2024,IWM,5/1/2024,230,0,0,0.01,2624,195.9
4/30/2024,IWM,5/1/2024,240,0,0,0.01,2502,195.9
4/30/2024,IWM,5/2/2024,196,1.62,1315,1.71,1154,195.9
4/30/2024,IWM,5/2/2024,197,1.19,1160,1.29,937,195.9
4/30/2024,IWM,5/2/2024,198,0.85,685,0.91,195,195.9
4/30/2024,IWM,5/2/2024,199,0.58,1425,0.63,886,195.9
4/30/2024,IWM,5/2/2024,200,0.38,1776,0.42,1555,195.9
4/30/2024,IWM,5/2/2024,201,0.24,1733,0.27,2450,195.9
4/30/2024,IWM,5/2/2024,202,0.14,1131,0.17,1842,195.9
4/30/2024,IWM,5/2/2024,203,0.08,2181,0.1,2051,195.9
4/30/2024,IWM,5/2/2024,204,0.04,1164,0.06,2625,195.9
4/30/2024,IWM,5/2/2024,205,0.02,2811,0.04,1527,195.9
4/30/2024,IWM,5/2/2024,206,0.02,1528,0.03,2298,195.9
4/30/2024,IWM,5/2/2024,207,0.01,508,0.02,2858,195.9
4/30/2024,IWM,5/2/2024,208,0,0,0.02,1844,195.9
4/30/2024,IWM,5/2/2024,209,0,0,0.02,1509,195.9
4/30/2024,IWM,5/2/2024,210,0,0,0.01,1721,195.9
4/30/2024,IWM,5/2/2024,211,0,0,0.01,1962,195.9
4/30/2024,IWM,5/2/2024,212,0,0,0.01,1425,195.9
4/30/2024,IWM,5/2/2024,213,0,0,0.01,500,195.9
4/30/2024,IWM,5/2/2024,214,0,0,0.01,617,195.9
4/30/2024,IWM,5/2/2024,215,0,0,0.01,743,195.9
4/30/2024,IWM,5/2/2024,216,0,0,0.01,602,195.9
4/30/2024,IWM,5/2/2024,217,0,0,0.01,616,195.9
4/30/2024,IWM,5/2/2024,218,0,0,0.01,562,195.9
4/30/2024,IWM,5/2/2024,219,0,0,0.01,537,195.9
4/30/2024,IWM,5/2/2024,220,0,0,0.01,537,195.9
4/30/2024,IWM,5/2/2024,221,0,0,0.01,537,195.9
4/30/2024,IWM,5/2/2024,222,0,0,0.01,574,195.9
4/30/2024,IWM,5/2/2024,223,0,0,0.01,674,195.9
4/30/2024,IWM,5/2/2024,230,0,0,0.01,726,195.9
4/30/2024,IWM,5/2/2024,240,0,0,0.01,692,195.9
4/30/2024,IWM,5/2/2024,250,0,0,0.01,659,195.9
4/30/2024,IWM,5/3/2024,196,2.05,1093,2.1,2140,195.9
4/30/2024,IWM,5/3/2024,197,1.6,1080,1.66,1861,195.9
4/30/2024,IWM,5/3/2024,197.5,1.4,1045,1.45,1286,195.9
4/30/2024,IWM,5/3/2024,198,1.21,852,1.29,671,195.9
4/30/2024,IWM,5/3/2024,199,0.9,551,0.95,782,195.9
4/30/2024,IWM,5/3/2024,200,0.64,2388,0.69,1892,195.9
4/30/2024,IWM,5/3/2024,201,0.45,4293,0.49,2463,195.9
4/30/2024,IWM,5/3/2024,202,0.3,3740,0.33,5085,195.9
4/30/2024,IWM,5/3/2024,202.5,0.25,3541,0.27,7482,195.9
4/30/2024,IWM,5/3/2024,203,0.2,3938,0.22,8392,195.9
4/30/2024,IWM,5/3/2024,204,0.13,5641,0.15,7551,195.9
4/30/2024,IWM,5/3/2024,205,0.07,4979,0.09,3240,195.9
4/30/2024,IWM,5/3/2024,206,0.05,3488,0.06,6135,195.9
4/30/2024,IWM,5/3/2024,207,0.03,1768,0.04,5561,195.9
4/30/2024,IWM,5/3/2024,207.5,0.02,1975,0.04,5650,195.9
4/30/2024,IWM,5/3/2024,208,0.02,1998,0.03,5274,195.9
4/30/2024,IWM,5/3/2024,209,0.01,1862,0.03,5645,195.9
4/30/2024,IWM,5/3/2024,210,0.01,2662,0.02,5385,195.9
4/30/2024,IWM,5/3/2024,211,0.01,3863,0.02,3462,195.9
4/30/2024,IWM,5/3/2024,212,0.01,3786,0.02,5221,195.9
4/30/2024,IWM,5/3/2024,212.5,0,0,0.02,6233,195.9
4/30/2024,IWM,5/3/2024,213,0,0,0.02,6633,195.9
4/30/2024,IWM,5/3/2024,214,0.01,3636,0.02,7482,195.9
4/30/2024,IWM,5/3/2024,215,0,0,0.01,5034,195.9
4/30/2024,IWM,5/3/2024,216,0,0,0.01,1822,195.9
4/30/2024,IWM,5/3/2024,217,0,0,0.01,2732,195.9
4/30/2024,IWM,5/3/2024,217.5,0,0,0.01,2886,195.9
4/30/2024,IWM,5/3/2024,218,0,0,0.01,3304,195.9
4/30/2024,IWM,5/3/2024,219,0,0,0.01,3595,195.9
4/30/2024,IWM,5/3/2024,220,0,0,0.01,3397,195.9
4/30/2024,IWM,5/3/2024,221,0,0,0.01,3633,195.9
4/30/2024,IWM,5/3/2024,222,0,0,0.01,3688,195.9
4/30/2024,IWM,5/3/2024,222.5,0,0,0.01,3599,195.9
4/30/2024,IWM,5/3/2024,223,0,0,0.01,3678,195.9
4/30/2024,IWM,5/3/2024,224,0,0,0.01,3780,195.9
4/30/2024,IWM,5/3/2024,225,0,0,0.01,3858,195.9
4/30/2024,IWM,5/3/2024,230,0,0,0.01,4725,195.9
4/30/2024,IWM,5/3/2024,235,0,0,0.01,5465,195.9
4/30/2024,IWM,5/3/2024,240,0,0,0.01,5463,195.9
4/30/2024,IWM,5/3/2024,245,0,0,0.01,5474,195.9
4/30/2024,IWM,5/3/2024,250,0,0,0.01,4690,195.9
4/30/2024,IWM,5/3/2024,255,0,0,0.01,4243,195.9
4/30/2024,IWM,5/3/2024,260,0,0,0.01,5361,195.9
4/30/2024,IWM,5/3/2024,265,0,0,0.01,5052,195.9
4/30/2024,IWM,5/3/2024,270,0,0,0.01,4551,195.9
4/30/2024,IWM,5/3/2024,275,0,0,0.01,4029,195.9
4/30/2024,IWM,5/3/2024,280,0,0,0.01,3528,195.9
4/30/2024,IWM,5/3/2024,285,0,0,0.01,3007,195.9
4/30/2024,IWM,5/3/2024,290,0,0,0.01,2506,195.9
4/30/2024,IWM,5/3/2024,295,0,0,0.01,1985,195.9
4/30/2024,IWM,5/3/2024,300,0,0,0.01,1483,195.9
4/30/2024,IWM,5/6/2024,196,2.22,158,2.33,847,195.9
4/30/2024,IWM,5/6/2024,197,1.77,176,1.85,811,195.9
4/30/2024,IWM,5/6/2024,198,1.38,327,1.45,653,195.9
4/30/2024,IWM,5/6/2024,199,1.09,649,1.12,775,195.9
4/30/2024,IWM,5/6/2024,200,0.78,601,0.84,1381,195.9
4/30/2024,IWM,5/6/2024,201,0.56,666,0.61,2481,195.9
4/30/2024,IWM,5/6/2024,202,0.39,1350,0.43,5297,195.9
4/30/2024,IWM,5/6/2024,203,0.27,3393,0.3,4479,195.9
4/30/2024,IWM,5/6/2024,204,0.18,2411,0.21,5031,195.9
4/30/2024,IWM,5/6/2024,205,0.12,939,0.15,5246,195.9
4/30/2024,IWM,5/6/2024,206,0.07,4068,0.09,6360,195.9
4/30/2024,IWM,5/6/2024,207,0.05,3229,0.07,5132,195.9
4/30/2024,IWM,5/6/2024,208,0.03,1404,0.05,2402,195.9
4/30/2024,IWM,5/6/2024,209,0.02,2331,0.04,2859,195.9
4/30/2024,IWM,5/6/2024,210,0.01,2805,0.03,2968,195.9
4/30/2024,IWM,5/6/2024,211,0.01,1681,0.02,1741,195.9
4/30/2024,IWM,5/6/2024,212,0.01,1776,0.02,2263,195.9
4/30/2024,IWM,5/6/2024,213,0.01,1198,0.02,2077,195.9
4/30/2024,IWM,5/6/2024,214,0,0,0.02,1027,195.9
4/30/2024,IWM,5/6/2024,215,0,0,0.01,995,195.9
4/30/2024,IWM,5/6/2024,216,0,0,0.01,1884,195.9
4/30/2024,IWM,5/6/2024,217,0,0,0.01,1727,195.9
4/30/2024,IWM,5/6/2024,218,0,0,0.01,1726,195.9
4/30/2024,IWM,5/6/2024,219,0,0,0.01,1422,195.9
4/30/2024,IWM,5/6/2024,220,0,0,0.01,661,195.9
4/30/2024,IWM,5/6/2024,221,0,0,0.01,292,195.9
4/30/2024,IWM,5/6/2024,222,0,0,0.01,344,195.9
4/30/2024,IWM,5/6/2024,223,0,0,0.01,415,195.9
4/30/2024,IWM,5/6/2024,230,0,0,0.01,503,195.9
4/30/2024,IWM,5/6/2024,240,0,0,0.01,479,195.9
4/30/2024,IWM,5/7/2024,196,2.38,201,2.48,1267,195.9
4/30/2024,IWM,5/7/2024,197,1.92,411,2.01,1120,195.9
4/30/2024,IWM,5/7/2024,198,1.52,1202,1.6,740,195.9
4/30/2024,IWM,5/7/2024,199,1.18,1003,1.25,1692,195.9
4/30/2024,IWM,5/7/2024,200,0.9,975,0.96,1987,195.9
4/30/2024,IWM,5/7/2024,201,0.67,900,0.72,2374,195.9
4/30/2024,IWM,5/7/2024,202,0.49,653,0.53,2130,195.9
4/30/2024,IWM,5/7/2024,203,0.34,1590,0.39,1993,195.9
4/30/2024,IWM,5/7/2024,204,0.24,2726,0.28,1939,195.9
4/30/2024,IWM,5/7/2024,205,0.17,2616,0.2,2295,195.9
4/30/2024,IWM,5/7/2024,206,0.12,1549,0.14,288,195.9
4/30/2024,IWM,5/7/2024,207,0.07,1433,0.09,485,195.9
4/30/2024,IWM,5/7/2024,208,0.05,1852,0.07,1498,195.9
4/30/2024,IWM,5/7/2024,209,0.03,2809,0.05,2445,195.9
4/30/2024,IWM,5/7/2024,210,0.02,2133,0.04,1384,195.9
4/30/2024,IWM,5/7/2024,211,0.02,1402,0.03,1400,195.9
4/30/2024,IWM,5/7/2024,212,0.01,1854,0.03,2930,195.9
4/30/2024,IWM,5/7/2024,213,0.01,1450,0.02,2389,195.9
4/30/2024,IWM,5/7/2024,214,0.01,1331,0.02,975,195.9
4/30/2024,IWM,5/7/2024,215,0.01,770,0.02,813,195.9
4/30/2024,IWM,5/7/2024,220,0,0,0.01,1421,195.9
4/30/2024,IWM,5/7/2024,230,0,0,0.01,621,195.9
4/30/2024,IWM,5/7/2024,240,0,0,0.01,592,195.9
4/30/2024,IWM,5/8/2024,196,2.54,478,2.63,678,195.9
4/30/2024,IWM,5/8/2024,197,2.07,563,2.16,955,195.9
4/30/2024,IWM,5/8/2024,198,1.66,817,1.74,1905,195.9
4/30/2024,IWM,5/8/2024,199,1.31,656,1.38,1292,195.9
4/30/2024,IWM,5/8/2024,200,1.02,1069,1.08,1197,195.9
4/30/2024,IWM,5/8/2024,201,0.77,317,0.82,1320,195.9
4/30/2024,IWM,5/8/2024,202,0.58,818,0.62,1967,195.9
4/30/2024,IWM,5/8/2024,203,0.42,1185,0.46,1675,195.9
4/30/2024,IWM,5/8/2024,204,0.3,1156,0.33,1951,195.9
4/30/2024,IWM,5/8/2024,205,0.21,2040,0.24,1686,195.9
4/30/2024,IWM,5/8/2024,206,0.15,1515,0.18,3473,195.9
4/30/2024,IWM,5/8/2024,207,0.1,2151,0.13,2454,195.9
4/30/2024,IWM,5/8/2024,208,0.07,2471,0.09,2086,195.9
4/30/2024,IWM,5/8/2024,209,0.05,1606,0.07,2230,195.9
4/30/2024,IWM,5/8/2024,210,0.03,1291,0.05,2458,195.9
4/30/2024,IWM,5/8/2024,211,0.03,1729,0.04,2000,195.9
4/30/2024,IWM,5/8/2024,212,0.02,1704,0.03,2097,195.9
4/30/2024,IWM,5/8/2024,213,0.01,1226,0.03,2044,195.9
4/30/2024,IWM,5/8/2024,214,0.01,1026,0.02,894,195.9
4/30/2024,IWM,5/8/2024,215,0.01,362,0.02,865,195.9
4/30/2024,IWM,5/8/2024,220,0,0,0.01,913,195.9
4/30/2024,IWM,5/8/2024,230,0,0,0.01,123,195.9
4/30/2024,IWM,5/8/2024,240,0,0,0.01,117,195.9
4/30/2024,IWM,5/8/2024,250,0,0,0.01,112,195.9
4/30/2024,IWM,5/9/2024,196,2.72,1308,2.83,953,195.9
4/30/2024,IWM,5/9/2024,197,2.24,1348,2.33,1063,195.9
4/30/2024,IWM,5/9/2024,198,1.83,1524,1.89,1477,195.9
4/30/2024,IWM,5/9/2024,199,1.46,1706,1.53,1465,195.9
4/30/2024,IWM,5/9/2024,200,1.15,1617,1.22,1510,195.9
4/30/2024,IWM,5/9/2024,201,0.89,779,0.96,1424,195.9
4/30/2024,IWM,5/9/2024,202,0.68,1054,0.74,1818,195.9
4/30/2024,IWM,5/9/2024,203,0.5,551,0.54,1943,195.9
4/30/2024,IWM,5/9/2024,204,0.37,558,0.41,1488,195.9
4/30/2024,IWM,5/9/2024,205,0.27,667,0.3,1453,195.9
4/30/2024,IWM,5/9/2024,206,0.19,1007,0.22,1043,195.9
4/30/2024,IWM,5/9/2024,207,0.14,678,0.16,909,195.9
4/30/2024,IWM,5/9/2024,208,0.09,954,0.12,1852,195.9
4/30/2024,IWM,5/9/2024,209,0.07,1110,0.09,2862,195.9
4/30/2024,IWM,5/9/2024,210,0.05,1074,0.07,2266,195.9
4/30/2024,IWM,5/9/2024,211,0.04,1608,0.05,1105,195.9
4/30/2024,IWM,5/9/2024,212,0.03,2044,0.04,703,195.9
4/30/2024,IWM,5/9/2024,213,0.02,1818,0.04,522,195.9
4/30/2024,IWM,5/9/2024,214,0.02,1492,0.03,107,195.9
4/30/2024,IWM,5/9/2024,215,0.01,834,0.03,115,195.9
4/30/2024,IWM,5/9/2024,220,0,0,0.01,138,195.9
4/30/2024,IWM,5/9/2024,230,0,0,0.01,99,195.9
4/30/2024,IWM,5/9/2024,240,0,0,0.01,95,195.9
4/30/2024,IWM,5/9/2024,250,0,0,0.01,90,195.9
4/30/2024,IWM,5/10/2024,196,2.89,850,2.96,841,195.9
4/30/2024,IWM,5/10/2024,197,2.4,805,2.46,795,195.9
4/30/2024,IWM,5/10/2024,197.5,2.19,709,2.24,697,195.9
4/30/2024,IWM,5/10/2024,198,1.96,635,2.03,641,195.9
4/30/2024,IWM,5/10/2024,199,1.59,819,1.65,806,195.9
4/30/2024,IWM,5/10/2024,200,1.26,994,1.35,765,195.9
4/30/2024,IWM,5/10/2024,201,0.99,206,1.04,661,195.9
4/30/2024,IWM,5/10/2024,202,0.77,883,0.81,644,195.9
4/30/2024,IWM,5/10/2024,202.5,0.67,1515,0.71,358,195.9
4/30/2024,IWM,5/10/2024,203,0.59,1390,0.62,642,195.9
4/30/2024,IWM,5/10/2024,204,0.44,614,0.47,1951,195.9
4/30/2024,IWM,5/10/2024,205,0.32,2507,0.36,1350,195.9
4/30/2024,IWM,5/10/2024,206,0.24,1152,0.27,1775,195.9
4/30/2024,IWM,5/10/2024,207,0.17,1031,0.2,1360,195.9
4/30/2024,IWM,5/10/2024,207.5,0.15,762,0.17,1717,195.9
4/30/2024,IWM,5/10/2024,208,0.13,460,0.15,1828,195.9
4/30/2024,IWM,5/10/2024,209,0.09,816,0.12,1772,195.9
4/30/2024,IWM,5/10/2024,210,0.06,1550,0.08,1736,195.9
4/30/2024,IWM,5/10/2024,211,0.05,1759,0.07,1751,195.9
4/30/2024,IWM,5/10/2024,212,0.04,2384,0.05,2023,195.9
